variant,experiment_id,episode_id,benchmark_episode_id,success,outcome,minimum_tcp_distance_m,control_ticks,simulation_steps,decision_rows,scene_fingerprint,intervention_count,baseline_success,paired_category_vs_baseline,paired_category_vs_other_controller
q95_symmetric,EXP-010,000340,340,True,SUCCESS,0.02988126128911972,175,698,18,d009c66ecb3a4c8a5d8104321dd95edd3134bd51ccd2be25cd9a98ce5550eb36,0,True,S_TO_S,BOTH_SUCCEED
baseline,EXP-008,000341,341,True,SUCCESS,0.029659269377589226,169,673,17,0853850977fc05300bd510ef7efcc173448acef1ac6ac14e56a76ddf844dd2c4,0,True,BASELINE_IDENTITY,N/A
c090_primary,EXP-009,000341,341,True,SUCCESS,0.029452791437506676,169,675,17,0853850977fc05300bd510ef7efcc173448acef1ac6ac14e56a76ddf844dd2c4,0,True,S_TO_S,BOTH_SUCCEED
q95_symmetric,EXP-010,000341,341,True,SUCCESS,0.02998632751405239,168,671,17,0853850977fc05300bd510ef7efcc173448acef1ac6ac14e56a76ddf844dd2c4,0,True,S_TO_S,BOTH_SUCCEED
baseline,EXP-008,000342,342,True,SUCCESS,0.02977551706135273,158,630,16,40348e771070ac0ed21af630e70f57a7d5cac9e81450426d94cd02bb6f44e227,0,True,BASELINE_IDENTITY,N/A
c090_primary,EXP-009,000342,342,True,SUCCESS,0.029475921764969826,159,633,16,40348e771070ac0ed21af630e70f57a7d5cac9e81450426d94cd02bb6f44e227,0,True,S_TO_S,BOTH_SUCCEED
q95_symmetric,EXP-010,000342,342,True,SUCCESS,0.029603982344269753,156,624,16,40348e771070ac0ed21af630e70f57a7d5cac9e81450426d94cd02bb6f44e227,0,True,S_TO_S,BOTH_SUCCEED
baseline,EXP-008,000343,343,False,FAILURE,0.06137468293309212,350,1400,35,01b3d357289148c8064ac81d99f4c5ccfbf413e38520ffcbd5a4600c9c5da8c3,0,False,BASELINE_IDENTITY,N/A
c090_primary,EXP-009,000343,343,False,FAILURE,0.06113426387310028,350,1400,35,01b3d357289148c8064ac81d99f4c5ccfbf413e38520ffcbd5a4600c9c5da8c3,0,False,F_TO_F,BOTH_FAIL
q95_symmetric,EXP-010,000343,343,False,FAILURE,0.06393501907587051,350,1400,35,01b3d357289148c8064ac81d99f4c5ccfbf413e38520ffcbd5a4600c9c5da8c3,0,False,F_TO_F,BOTH_FAIL
baseline,EXP-008,000344,344,False,FAILURE,0.0936657041311264,350,1400,35,ddffed78f8b8aa64ee6a1092add92a168352eff49658fcfe6a633f3018681640,0,False,BASELINE_IDENTITY,N/A
c090_primary,EXP-009,000344,344,False,FAILURE,0.09340357035398483,350,1400,35,ddffed78f8b8aa64ee6a1092add92a168352eff49658fcfe6a633f3018681640,0,False,F_TO_F,BOTH_FAIL
q95_symmetric,EXP-010,000344,344,False,FAILURE,0.09462059289216995,350,1400,35,ddffed78f8b8aa64ee6a1092add92a168352eff49658fcfe6a633f3018681640,0,False,F_TO_F,BOTH_FAIL
baseline,EXP-008,000345,345,True,SUCCESS,0.029785575345158577,96,383,10,b660eef0740bb3a1890f13a7cf26f4964646e958569ff9caf7d1176821880c54,0,True,BASELINE_IDENTITY,N/A
c090_primary,EXP-009,000345,345,True,SUCCESS,0.02969500795006752,96,381,10,b660eef0740bb3a1890f13a7cf26f4964646e958569ff9caf7d1176821880c54,0,True,S_TO_S,BOTH_SUCCEED
q95_symmetric,EXP-010,000345,345,True,SUCCESS,0.029836971312761307,97,388,10,b660eef0740bb3a1890f13a7cf26f4964646e958569ff9caf7d1176821880c54,0,True,S_TO_S,BOTH_SUCCEED
baseline,EXP-008,000346,346,True,SUCCESS,0.029860248789191246,170,680,17,e76e8dc28adae0f713c4e50827bbb8bbadfb27231a58a6db1f33911451f870ab,0,True,BASELINE_IDENTITY,N/A
c090_primary,EXP-009,000346,346,True,SUCCESS,0.029909443110227585,171,681,18,e76e8dc28adae0f713c4e50827bbb8bbadfb27231a58a6db1f33911451f870ab,0,True,S_TO_S,BOTH_SUCCEED
q95_symmetric,EXP-010,000346,346,True,SUCCESS,0.02960086241364479,171,682,18,e76e8dc28adae0f713c4e50827bbb8bbadfb27231a58a6db1f33911451f870ab,0,True,S_TO_S,BOTH_SUCCEED
baseline,EXP-008,000347,347,True,SUCCESS,0.029741642996668816,165,657,17,cf503d975f83d1e887b8949c68113ba85b14be31caa4843197a7356fbf63be1c,0,True,BASELINE_IDENTITY,N/A
c090_primary,EXP-009,000347,347,True,SUCCESS,0.029817383736371994,164,653,17,cf503d975f83d1e887b8949c68113ba85b14be31caa4843197a7356fbf63be1c,0,True,S_TO_S,BOTH_SUCCEED
q95_symmetric,EXP-010,000347,347,True,SUCCESS,0.029766399413347244,166,661,17,cf503d975f83d1e887b8949c68113ba85b14be31caa4843197a7356fbf63be1c,0,True,S_TO_S,BOTH_SUCCEED
baseline,EXP-008,000348,348,False,FAILURE,0.37250208854675293,350,1400,35,a218de47e9a36410446a139431086da281a6833f8249ec38cabe38c8c3a9c1e0,0,False,BASELINE_IDENTITY,N/A
c090_primary,EXP-009,000348,348,False,FAILURE,0.37295177578926086,350,1400,35,a218de47e9a36410446a139431086da281a6833f8249ec38cabe38c8c3a9c1e0,0,False,F_TO_F,Q95_ONLY_SUCCEEDS
q95_symmetric,EXP-010,000348,348,True,SUCCESS,0.029791831970214844,195,780,20,a218de47e9a36410446a139431086da281a6833f8249ec38cabe38c8c3a9c1e0,0,False,F_TO_S_RESCUE,Q95_ONLY_SUCCEEDS
baseline,EXP-008,000349,349,True,SUCCESS,0.029614809900522232,162,646,17,c333c7da7a2e8308f29c5ce6159cecb23a0043c38c6867fb3cc7be8a758f80d3,0,True,BASELINE_IDENTITY,N/A
c090_primary,EXP-009,000349,349,True,SUCCESS,0.02951117232441902,161,643,17,c333c7da7a2e8308f29c5ce6159cecb23a0043c38c6867fb3cc7be8a758f80d3,0,True,S_TO_S,BOTH_SUCCEED
q95_symmetric,EXP-010,000349,349,True,SUCCESS,0.029574576765298843,161,644,17,c333c7da7a2e8308f29c5ce6159cecb23a0043c38c6867fb3cc7be8a758f80d3,0,True,S_TO_S,BOTH_SUCCEED
baseline,EXP-008,000350,350,True,SUCCESS,0.02984670177102089,192,766,20,9fdc2335464d2251f2fc11d4467798142121d590369839fbc2bf2e917b2dcec8,0,True,BASELINE_IDENTITY,N/A
c090_primary,EXP-009,000350,350,True,SUCCESS,0.0295792855322361,192,767,20,9fdc2335464d2251f2fc11d4467798142121d590369839fbc2bf2e917b2dcec8,0,True,S_TO_S,BOTH_SUCCEED
q95_symmetric,EXP-010,000350,350,True,SUCCESS,0.029718920588493347,193,769,20,9fdc2335464d2251f2fc11d4467798142121d590369839fbc2bf2e917b2dcec8,0,True,S_TO_S,BOTH_SUCCEED
baseline,EXP-008,000351,351,False,FAILURE,0.26986634731292725,350,1400,35,7f275359cbb0b330235f27efabc305119bb07daca93976cf693de27ef18ce041,0,False,BASELINE_IDENTITY,N/A
c090_primary,EXP-009,000351,351,False,FAILURE,0.2648768723011017,350,1400,35,7f275359cbb0b330235f27efabc305119bb07daca93976cf693de27ef18ce041,0,False,F_TO_F,BOTH_FAIL
q95_symmetric,EXP-010,000351,351,False,FAILURE,0.25793251395225525,350,1400,35,7f275359cbb0b330235f27efabc305119bb07daca93976cf693de27ef18ce041,0,False,F_TO_F,BOTH_FAIL
baseline,EXP-008,000352,352,False,FAILURE,0.26832515001296997,350,1400,35,46a310c61296d45f1a364198a0b4ec9d622b1d53dcb2806cbd7360489cef3118,0,False,BASELINE_IDENTITY,N/A
c090_primary,EXP-009,000352,352,False,FAILURE,0.2663542628288269,350,1400,35,46a310c61296d45f1a364198a0b4ec9d622b1d53dcb2806cbd7360489cef3118,0,False,F_TO_F,Q95_ONLY_SUCCEEDS
q95_symmetric,EXP-010,000352,352,True,SUCCESS,0.029902944341301918,149,593,15,46a310c61296d45f1a364198a0b4ec9d622b1d53dcb2806cbd7360489cef3118,0,False,F_TO_S_RESCUE,Q95_ONLY_SUCCEEDS
baseline,EXP-008,000353,353,False,FAILURE,0.12611114978790283,350,1400,35,ab7a81d4eed9a25bc91b8dea8569bf533db6db3881d6c62b91d32d44a41a00c9,0,False,BASELINE_IDENTITY,N/A
c090_primary,EXP-009,000353,353,False,FAILURE,0.03430438041687012,350,1400,35,ab7a81d4eed9a25bc91b8dea8569bf533db6db3881d6c62b91d32d44a41a00c9,0,False,F_TO_F,BOTH_FAIL
q95_symmetric,EXP-010,000353,353,False,FAILURE,0.033917997032403946,350,1400,35,ab7a81d4eed9a25bc91b8dea8569bf533db6db3881d6c62b91d32d44a41a00c9,0,False,F_TO_F,BOTH_FAIL
baseline,EXP-008,000354,354,False,FAILURE,0.17081515491008759,350,1400,35,412af0eca5fe829e59c1d801fb5032724715ddf37c37e16701c46a3bede50260,0,False,BASELINE_IDENTITY,N/A
c090_primary,EXP-009,000354,354,False,FAILURE,0.17033396661281586,350,1400,35,412af0eca5fe829e59c1d801fb5032724715ddf37c37e16701c46a3bede50260,0,False,F_TO_F,BOTH_FAIL
q95_symmetric,EXP-010,000354,354,False,FAILURE,0.16465091705322266,350,1400,35,412af0eca5fe829e59c1d801fb5032724715ddf37c37e16701c46a3bede50260,0,False,F_TO_F,BOTH_FAIL
baseline,EXP-008,000355,355,True,SUCCESS,0.02993549220263958,149,593,15,0aee3b79c3b3bb14dcf4ca938952b71a6d0cf0c6f8f319f510d58c7e7cbf8fa6,0,True,BASELINE_IDENTITY,N/A
c090_primary,EXP-009,000355,355,True,SUCCESS,0.029758306220173836,147,586,15,0aee3b79c3b3bb14dcf4ca938952b71a6d0cf0c6f8f319f510d58c7e7cbf8fa6,0,True,S_TO_S,BOTH_SUCCEED
q95_symmetric,EXP-010,000355,355,True,SUCCESS,0.0295907873660326,147,587,15,0aee3b79c3b3bb14dcf4ca938952b71a6d0cf0c6f8f319f510d58c7e7cbf8fa6,0,True,S_TO_S,BOTH_SUCCEED
baseline,EXP-008,000356,356,False,FAILURE,0.03173791244626045,350,1400,35,c89aae9529229e0534457076e09156ba09d05e588607e86985861158734dcc67,0,False,BASELINE_IDENTITY,N/A
c090_primary,EXP-009,000356,356,False,FAILURE,0.32283326983451843,350,1400,35,c89aae9529229e0534457076e09156ba09d05e588607e86985861158734dcc67,0,False,F_TO_F,BOTH_FAIL
q95_symmetric,EXP-010,000356,356,False,FAILURE,0.32010477781295776,350,1400,35,c89aae9529229e0534457076e09156ba09d05e588607e86985861158734dcc67,0,False,F_TO_F,BOTH_FAIL
baseline,EXP-008,000357,357,True,SUCCESS,0.029648801311850548,138,551,14,a11dfbf3f1c1ea938cba6d6ff36ecae2cf523ea62ea8e33f49fbe6b723b38829,0,True,BASELINE_IDENTITY,N/A
c090_primary,EXP-009,000357,357,True,SUCCESS,0.029615698382258415,138,550,14,a11dfbf3f1c1ea938cba6d6ff36ecae2cf523ea62ea8e33f49fbe6b723b38829,0,True,S_TO_S,BOTH_SUCCEED
q95_symmetric,EXP-010,000357,357,True,SUCCESS,0.029832830652594566,138,549,14,a11dfbf3f1c1ea938cba6d6ff36ecae2cf523ea62ea8e33f49fbe6b723b38829,0,True,S_TO_S,BOTH_SUCCEED
baseline,EXP-008,000358,358,True,SUCCESS,0.029561767354607582,155,617,16,fb251696ca263a804cb48d3e3826e544aace7e630432f275d85373cccf28ea19,0,True,BASELINE_IDENTITY,N/A
c090_primary,EXP-009,000358,358,True,SUCCESS,0.02977684512734413,155,618,16,fb251696ca263a804cb48d3e3826e544aace7e630432f275d85373cccf28ea19,0,True,S_TO_S,BOTH_SUCCEED
q95_symmetric,EXP-010,000358,358,True,SUCCESS,0.0297087412327528,154,616,16,fb251696ca263a804cb48d3e3826e544aace7e630432f275d85373cccf28ea19,0,True,S_TO_S,BOTH_SUCCEED
baseline,EXP-008,000359,359,True,SUCCESS,0.029761293902993202,146,581,15,467e47f1f13bd6c4222fd6c95d326e018adc84869e7ae7e7b3a12866c1d3bbf2,0,True,BASELINE_IDENTITY,N/A
c090_primary,EXP-009,000359,359,True,SUCCESS,0.029794620350003242,146,583,15,467e47f1f13bd6c4222fd6c95d326e018adc84869e7ae7e7b3a12866c1d3bbf2,0,True,S_TO_S,BOTH_SUCCEED
q95_symmetric,EXP-010,000359,359,True,SUCCESS,0.029704226180911064,146,584,15,467e47f1f13bd6c4222fd6c95d326e018adc84869e7ae7e7b3a12866c1d3bbf2,0,True,S_TO_S,BOTH_SUCCEED
baseline,EXP-008,000360,360,False,FAILURE,0.08642011880874634,350,1400,35,bc3884172df622e377c40593796d85995334a26ff954354c159338a9b688b0a3,0,False,BASELINE_IDENTITY,N/A
c090_primary,EXP-009,000360,360,True,SUCCESS,0.029421856626868248,169,675,17,bc3884172df622e377c40593796d85995334a26ff954354c159338a9b688b0a3,0,False,F_TO_S_RESCUE,C090_ONLY_SUCCEEDS
q95_symmetric,EXP-010,000360,360,False,FAILURE,0.03384624049067497,350,1400,35,bc3884172df622e377c40593796d85995334a26ff954354c159338a9b688b0a3,0,False,F_TO_F,C090_ONLY_SUCCEEDS
baseline,EXP-008,000361,361,False,FAILURE,0.2075592428445816,350,1400,35,12f449466a09975006960298888d7cf419f3d6c52a052aa1008e8e3fe872f1dd,0,False,BASELINE_IDENTITY,N/A
c090_primary,EXP-009,000361,361,False,FAILURE,0.2631113529205322,350,1400,35,12f449466a09975006960298888d7cf419f3d6c52a052aa1008e8e3fe872f1dd,0,False,F_TO_F,Q95_ONLY_SUCCEEDS
q95_symmetric,EXP-010,000361,361,True,SUCCESS,0.029823821038007736,156,624,16,12f449466a09975006960298888d7cf419f3d6c52a052aa1008e8e3fe872f1dd,0,False,F_TO_S_RESCUE,Q95_ONLY_SUCCEEDS
baseline,EXP-008,000362,362,True,SUCCESS,0.029140012338757515,180,717,18,b1c96c8bfc250da770fe7cc769673f8c83a7a33a716388fcdc52fdcb7758385a,0,True,BASELINE_IDENTITY,N/A
c090_primary,EXP-009,000362,362,True,SUCCESS,0.02947975881397724,179,715,18,b1c96c8bfc250da770fe7cc769673f8c83a7a33a716388fcdc52fdcb7758385a,0,True,S_TO_S,BOTH_SUCCEED
q95_symmetric,EXP-010,000362,362,True,SUCCESS,0.02975568175315857,179,714,18,b1c96c8bfc250da770fe7cc769673f8c83a7a33a716388fcdc52fdcb7758385a,0,True,S_TO_S,BOTH_SUCCEED
baseline,EXP-008,000363,363,True,SUCCESS,0.02999437414109707,104,413,11,117916aecd906d505b8da962fdf2f9bfb4ac04a7b25c2263482851b33c092f2a,0,True,BASELINE_IDENTITY,N/A
c090_primary,EXP-009,000363,363,True,SUCCESS,0.029690470546483994,106,421,11,117916aecd906d505b8da962fdf2f9bfb4ac04a7b25c2263482851b33c092f2a,0,True,S_TO_S,BOTH_SUCCEED
q95_symmetric,EXP-010,000363,363,True,SUCCESS,0.02939380146563053,102,407,11,117916aecd906d505b8da962fdf2f9bfb4ac04a7b25c2263482851b33c092f2a,0,True,S_TO_S,BOTH_SUCCEED
baseline,EXP-008,000364,364,True,SUCCESS,0.02934296615421772,181,724,19,2944351a2edf4cb6d5b4ac358d21676f18698aa5b399ff4b66ece16c872cce75,0,True,BASELINE_IDENTITY,N/A
c090_primary,EXP-009,000364,364,True,SUCCESS,0.029242683202028275,181,723,19,2944351a2edf4cb6d5b4ac358d21676f18698aa5b399ff4b66ece16c872cce75,0,True,S_TO_S,BOTH_SUCCEED
q95_symmetric,EXP-010,000364,364,True,SUCCESS,0.02950248308479786,181,721,19,2944351a2edf4cb6d5b4ac358d21676f18698aa5b399ff4b66ece16c872cce75,0,True,S_TO_S,BOTH_SUCCEED
baseline,EXP-008,000365,365,True,SUCCESS,0.029541771858930588,146,581,15,b47ab3487bc03ee9f1c5fbc6375cceb16adcb92631c072f8e7159d58b0892f15,0,True,BASELINE_IDENTITY,N/A
c090_primary,EXP-009,000365,365,True,SUCCESS,0.02992548793554306,145,577,15,b47ab3487bc03ee9f1c5fbc6375cceb16adcb92631c072f8e7159d58b0892f15,0,True,S_TO_S,BOTH_SUCCEED
q95_symmetric,EXP-010,000365,365,True,SUCCESS,0.029910173267126083,145,580,15,b47ab3487bc03ee9f1c5fbc6375cceb16adcb92631c072f8e7159d58b0892f15,0,True,S_TO_S,BOTH_SUCCEED
baseline,EXP-008,000366,366,True,SUCCESS,0.029861971735954285,166,662,17,bb2813b912ddee55b5f83daf8649b54830d849bcafc781d193a226bb29f0bc55,0,True,BASELINE_IDENTITY,N/A
c090_primary,EXP-009,000366,366,True,SUCCESS,0.029336772859096527,165,660,17,bb2813b912ddee55b5f83daf8649b54830d849bcafc781d193a226bb29f0bc55,0,True,S_TO_S,BOTH_SUCCEED
q95_symmetric,EXP-010,000366,366,True,SUCCESS,0.02968512661755085,165,657,17,bb2813b912ddee55b5f83daf8649b54830d849bcafc781d193a226bb29f0bc55,0,True,S_TO_S,BOTH_SUCCEED
baseline,EXP-008,000367,367,True,SUCCESS,0.02974160760641098,160,638,16,73c445f63b4c2736faf908d4e86d3b0ca7055874c550d57dce13266df19811c5,0,True,BASELINE_IDENTITY,N/A
c090_primary,EXP-009,000367,367,True,SUCCESS,0.02994316630065441,160,638,16,73c445f63b4c2736faf908d4e86d3b0ca7055874c550d57dce13266df19811c5,0,True,S_TO_S,BOTH_SUCCEED
q95_symmetric,EXP-010,000367,367,True,SUCCESS,0.02956457994878292,159,635,16,73c445f63b4c2736faf908d4e86d3b0ca7055874c550d57dce13266df19811c5,0,True,S_TO_S,BOTH_SUCCEED
baseline,EXP-008,000368,368,True,SUCCESS,0.029918279498815536,114,455,12,e120c4b1b6f9b24bef3b989c0c5716026fc98ea1bcd898f5e45f85c6c6ed51e9,0,True,BASELINE_IDENTITY,N/A
c090_primary,EXP-009,000368,368,True,SUCCESS,0.029942085966467857,114,453,12,e120c4b1b6f9b24bef3b989c0c5716026fc98ea1bcd898f5e45f85c6c6ed51e9,0,True,S_TO_S,BOTH_SUCCEED
q95_symmetric,EXP-010,000368,368,True,SUCCESS,0.029996847733855247,115,457,12,e120c4b1b6f9b24bef3b989c0c5716026fc98ea1bcd898f5e45f85c6c6ed51e9,0,True,S_TO_S,BOTH_SUCCEED
baseline,EXP-008,000369,369,False,FAILURE,0.2041882574558258,350,1400,35,0ad30db8e82fcd45f61621a25089bcb984d38daf45d6d2d1a998c6d48e4bbabd,0,False,BASELINE_IDENTITY,N/A
c090_primary,EXP-009,000369,369,False,FAILURE,0.20121924579143524,350,1400,35,0ad30db8e82fcd45f61621a25089bcb984d38daf45d6d2d1a998c6d48e4bbabd,0,False,F_TO_F,BOTH_FAIL
q95_symmetric,EXP-010,000369,369,False,FAILURE,0.2028849571943283,350,1400,35,0ad30db8e82fcd45f61621a25089bcb984d38daf45d6d2d1a998c6d48e4bbabd,0,False,F_TO_F,BOTH_FAIL
baseline,EXP-008,000370,370,True,SUCCESS,0.02945333532989025,172,687,18,d02718c7abeb9e56837f3a4bb0c3d4643aa9d4e2b1c80154cf2efd30c4c680af,0,True,BASELINE_IDENTITY,N/A
c090_primary,EXP-009,000370,370,True,SUCCESS,0.029837746173143387,172,685,18,d02718c7abeb9e56837f3a4bb0c3d4643aa9d4e2b1c80154cf2efd30c4c680af,0,True,S_TO_S,BOTH_SUCCEED
q95_symmetric,EXP-010,000370,370,True,SUCCESS,0.02966180630028248,172,685,18,d02718c7abeb9e56837f3a4bb0c3d4643aa9d4e2b1c80154cf2efd30c4c680af,0,True,S_TO_S,BOTH_SUCCEED
baseline,EXP-008,000371,371,False,FAILURE,0.20396296679973602,350,1400,35,72ee0e32be9e66db957f630da417fb3f7df1b3eb5006b9ee1be1da0174f43e14,0,False,BASELINE_IDENTITY,N/A
c090_primary,EXP-009,000371,371,False,FAILURE,0.21045972406864166,350,1400,35,72ee0e32be9e66db957f630da417fb3f7df1b3eb5006b9ee1be1da0174f43e14,0,False,F_TO_F,BOTH_FAIL
q95_symmetric,EXP-010,000371,371,False,FAILURE,0.21844083070755005,350,1400,35,72ee0e32be9e66db957f630da417fb3f7df1b3eb5006b9ee1be1da0174f43e14,0,False,F_TO_F,BOTH_FAIL
baseline,EXP-008,000372,372,False,FAILURE,0.1093563586473465,350,1400,35,19e0d06a0728fd4001a0bae21ab6394ba226faae91bfc63e0e57f57eeeecfa39,0,False,BASELINE_IDENTITY,N/A
c090_primary,EXP-009,000372,372,False,FAILURE,0.1116047278046608,350,1400,35,19e0d06a0728fd4001a0bae21ab6394ba226faae91bfc63e0e57f57eeeecfa39,0,False,F_TO_F,BOTH_FAIL
q95_symmetric,EXP-010,000372,372,False,FAILURE,0.3480262756347656,350,1400,35,19e0d06a0728fd4001a0bae21ab6394ba226faae91bfc63e0e57f57eeeecfa39,0,False,F_TO_F,BOTH_FAIL
baseline,EXP-008,000373,373,True,SUCCESS,0.029829569160938263,194,773,20,e35c92e0c7eb2f228cb064cf17d15f62fa440f6f0ff8bbefc1f302bfcec7e90b,0,True,BASELINE_IDENTITY,N/A
c090_primary,EXP-009,000373,373,True,SUCCESS,0.029973136261105537,194,773,20,e35c92e0c7eb2f228cb064cf17d15f62fa440f6f0ff8bbefc1f302bfcec7e90b,0,True,S_TO_S,BOTH_SUCCEED
q95_symmetric,EXP-010,000373,373,True,SUCCESS,0.029565751552581787,193,772,20,e35c92e0c7eb2f228cb064cf17d15f62fa440f6f0ff8bbefc1f302bfcec7e90b,0,True,S_TO_S,BOTH_SUCCEED
baseline,EXP-008,000374,374,False,FAILURE,0.25500622391700745,350,1400,35,416cb55da050a701124a80400dd6836a1bacc808da4a89ca725677eb4768e72b,0,False,BASELINE_IDENTITY,N/A
c090_primary,EXP-009,000374,374,False,FAILURE,0.2778415381908417,350,1400,35,416cb55da050a701124a80400dd6836a1bacc808da4a89ca725677eb4768e72b,0,False,F_TO_F,BOTH_FAIL
q95_symmetric,EXP-010,000374,374,False,FAILURE,0.273612380027771,350,1400,35,416cb55da050a701124a80400dd6836a1bacc808da4a89ca725677eb4768e72b,0,False,F_TO_F,BOTH_FAIL
baseline,EXP-008,000375,375,False,FAILURE,0.3545984923839569,350,1400,35,0b8c40dd192a10320c79262c1f775187e65809196885cf92d2bcc3fb6841bfa9,0,False,BASELINE_IDENTITY,N/A
c090_primary,EXP-009,000375,375,False,FAILURE,0.049198217689991,350,1400,35,0b8c40dd192a10320c79262c1f775187e65809196885cf92d2bcc3fb6841bfa9,0,False,F_TO_F,BOTH_FAIL
q95_symmetric,EXP-010,000375,375,False,FAILURE,0.054229799658060074,350,1400,35,0b8c40dd192a10320c79262c1f775187e65809196885cf92d2bcc3fb6841bfa9,0,False,F_TO_F,BOTH_FAIL
baseline,EXP-008,000376,376,True,SUCCESS,0.029918845742940903,157,628,16,1f45654d8957cf558c92d76ffb47dd5945e3da3e0cbeb491fb12e56ab950935f,0,True,BASELINE_IDENTITY,N/A
c090_primary,EXP-009,000376,376,True,SUCCESS,0.02986726723611355,150,599,15,1f45654d8957cf558c92d76ffb47dd5945e3da3e0cbeb491fb12e56ab950935f,0,True,S_TO_S,BOTH_SUCCEED
q95_symmetric,EXP-010,000376,376,True,SUCCESS,0.029849080368876457,154,616,16,1f45654d8957cf558c92d76ffb47dd5945e3da3e0cbeb491fb12e56ab950935f,0,True,S_TO_S,BOTH_SUCCEED
baseline,EXP-008,000377,377,True,SUCCESS,0.029571276158094406,209,834,21,00b6bb327f891651e469194c6970fd63b068b810c79216fac703d4e58549031b,0,True,BASELINE_IDENTITY,N/A
c090_primary,EXP-009,000377,377,True,SUCCESS,0.029795026406645775,211,843,22,00b6bb327f891651e469194c6970fd63b068b810c79216fac703d4e58549031b,0,True,S_TO_S,BOTH_SUCCEED
q95_symmetric,EXP-010,000377,377,True,SUCCESS,0.029263466596603394,208,832,21,00b6bb327f891651e469194c6970fd63b068b810c79216fac703d4e58549031b,0,True,S_TO_S,BOTH_SUCCEED
baseline,EXP-008,000378,378,False,FAILURE,0.35866332054138184,350,1400,35,7eb563d127c1e6b47f7fc5d94e2c17528911576dd8c4078e73235615d5d84dc6,0,False,BASELINE_IDENTITY,N/A
c090_primary,EXP-009,000378,378,True,SUCCESS,0.029591938480734825,165,657,17,7eb563d127c1e6b47f7fc5d94e2c17528911576dd8c4078e73235615d5d84dc6,0,False,F_TO_S_RESCUE,C090_ONLY_SUCCEEDS
q95_symmetric,EXP-010,000378,378,False,FAILURE,0.35999661684036255,350,1400,35,7eb563d127c1e6b47f7fc5d94e2c17528911576dd8c4078e73235615d5d84dc6,0,False,F_TO_F,C090_ONLY_SUCCEEDS
baseline,EXP-008,000379,379,False,FAILURE,0.20739315450191498,350,1400,35,fd55c20534999de1c7b4a17fe884f7d1e881683472e09d6b01a2c999a1bfc71a,0,False,BASELINE_IDENTITY,N/A
c090_primary,EXP-009,000379,379,True,SUCCESS,0.029610877856612206,123,489,13,fd55c20534999de1c7b4a17fe884f7d1e881683472e09d6b01a2c999a1bfc71a,0,False,F_TO_S_RESCUE,BOTH_SUCCEED
q95_symmetric,EXP-010,000379,379,True,SUCCESS,0.02954776957631111,121,481,13,fd55c20534999de1c7b4a17fe884f7d1e881683472e09d6b01a2c999a1bfc71a,0,False,F_TO_S_RESCUE,BOTH_SUCCEED
baseline,EXP-008,000380,380,True,SUCCESS,0.0296395942568779,157,626,16,5145460372c4590c3c001db3223483d7d857ef8a692cf1453fe9ecd86053f696,0,True,BASELINE_IDENTITY,N/A
c090_primary,EXP-009,000380,380,True,SUCCESS,0.02929275669157505,157,625,16,5145460372c4590c3c001db3223483d7d857ef8a692cf1453fe9ecd86053f696,0,True,S_TO_S,BOTH_SUCCEED
q95_symmetric,EXP-010,000380,380,True,SUCCESS,0.029860638082027435,157,626,16,5145460372c4590c3c001db3223483d7d857ef8a692cf1453fe9ecd86053f696,0,True,S_TO_S,BOTH_SUCCEED
baseline,EXP-008,000381,381,True,SUCCESS,0.029819440096616745,149,593,15,214413635a9c1b774156e48e96f8d71117bdb502a58de49f8572c9152128b575,0,True,BASELINE_IDENTITY,N/A
c090_primary,EXP-009,000381,381,True,SUCCESS,0.029964633285999298,149,593,15,214413635a9c1b774156e48e96f8d71117bdb502a58de49f8572c9152128b575,0,True,S_TO_S,BOTH_SUCCEED
q95_symmetric,EXP-010,000381,381,True,SUCCESS,0.029534688219428062,149,595,15,214413635a9c1b774156e48e96f8d71117bdb502a58de49f8572c9152128b575,0,True,S_TO_S,BOTH_SUCCEED
baseline,EXP-008,000382,382,True,SUCCESS,0.029532695189118385,101,402,11,8888dfa65ac18fad1a9806b01cc37589013583ed48023990c13bef1dc977ecf8,0,True,BASELINE_IDENTITY,N/A
c090_primary,EXP-009,000382,382,True,SUCCESS,0.029729526489973068,100,398,10,8888dfa65ac18fad1a9806b01cc37589013583ed48023990c13bef1dc977ecf8,0,True,S_TO_S,BOTH_SUCCEED
q95_symmetric,EXP-010,000382,382,True,SUCCESS,0.029789218679070473,99,396,10,8888dfa65ac18fad1a9806b01cc37589013583ed48023990c13bef1dc977ecf8,0,True,S_TO_S,BOTH_SUCCEED
baseline,EXP-008,000383,383,True,SUCCESS,0.029848255217075348,161,643,17,56c8b61ebfc304fdd9a1c168cc59bddca0161222bccc299b1010165305ead2e9,0,True,BASELINE_IDENTITY,N/A
c090_primary,EXP-009,000383,383,True,SUCCESS,0.029345151036977768,161,644,17,56c8b61ebfc304fdd9a1c168cc59bddca0161222bccc299b1010165305ead2e9,0,True,S_TO_S,BOTH_SUCCEED
q95_symmetric,EXP-010,000383,383,True,SUCCESS,0.02953500486910343,161,644,17,56c8b61ebfc304fdd9a1c168cc59bddca0161222bccc299b1010165305ead2e9,0,True,S_TO_S,BOTH_SUCCEED
